goodreads_book_id,tag_id,count,tag_name
86172,11743,525,fiction
86321,26138,1063,romance
86424,20939,163,mystery
86524,4605,449,biography
86525,4605,367,biography
86643,14487,1420,historical fiction
86655,11743,388,fiction
86658,11743,607,fiction
86663,20939,1683,mystery
86737,11305,794,fantasy
86856,21689,437,fiction
87220,25438,151,fiction
87264,11743,155,fiction
87280,11743,284,fiction
87346,7457,581,classics
87424,7778,388,comics
87425,13561,198,graphic novels
87632,21689,182,fiction
87640,21773,372,nonfiction
87665,25647,364,religion
87745,11743,335,fiction
88061,4605,1077,biography
88071,26837,1350,science fiction
88072,26837,351,science fiction
88077,11743,874,fiction
88442,11743,460,fiction
88514,8055,40,contemporary
88815,11743,440,fiction
89160,20939,711,mystery
89165,20939,1022,mystery
89184,26837,608,science fiction
89185,26837,765,science fiction
89186,26837,126,science fiction
89187,26837,1559,science fiction
89190,26837,761,science fiction
89195,26837,131,science fiction
89284,21689,139,fiction
89369,23471,284,philosophy
89370,28384,42,spirituality
89375,21689,342,fiction
89399,11743,339,fiction
89551,6953,279,childrens
89656,20939,1332,mystery
89691,11743,489,fiction
89716,14487,818,historical fiction
89717,14821,1878,horror
89723,11743,807,fiction
89724,14821,2112,horror
89731,33114,368,young adult
89755,33114,445,young adult
89763,14487,938,historical fiction
89788,14487,1214,historical fiction
89884,11743,356,fiction
89959,14552,304,history
90072,11743,25,fiction
90078,23471,170,philosophy
90192,7457,1554,classics
90420,14487,397,historical fiction
90475,33114,607,young adult
91017,14552,1189,history
91201,11743,135,fiction
91203,7457,154,classics
91244,6953,740,childrens
91247,6953,305,childrens
91248,6953,437,childrens
91249,6953,323,childrens
91253,6960,154,childrens
91357,14487,950,historical fiction
91439,11743,276,fiction
91440,11743,641,fiction
91474,11305,931,fantasy
91475,11305,2923,fantasy
91476,11305,4334,fantasy
91477,11305,5041,fantasy
91478,31617,2986,fantasy
91479,11305,3475,fantasy
91571,7457,773,classics
91582,7457,1699,classics
91661,20939,2805,mystery
91714,13561,1007,graphic novels
91760,2938,372,art
91767,4605,337,biography
91953,21773,131,nonfiction
91981,11305,772,fantasy
91989,11305,2231,fantasy
92057,4605,1520,biography
92121,11305,2716,fantasy
92143,11305,466,fantasy
92147,30358,465,thriller
92160,14487,1036,historical fiction
92163,11743,395,fiction
92227,14821,251,horror
92250,11743,119,fiction
92254,11743,72,fiction
92303,7457,6537,classics
92307,23471,1704,philosophy
92308,7457,891,classics
92364,11743,743,fiction
92367,11743,296,fiction
92371,11743,185,fiction
92373,11743,245,fiction
92375,14487,212,historical fiction
92508,11743,677,fiction
92517,7457,1978,classics
92780,11743,882,fiction
92845,11305,146,fantasy
92846,11305,1084,fantasy
92855,11305,743,fantasy
92871,11305,428,fantasy
92918,11305,982,fantasy
92956,26837,532,science fiction
93000,11305,51,fantasy
93007,7457,955,classics
93101,7457,2131,classics
93157,7457,902,classics
93261,7457,1883,classics
93263,7457,582,classics
93269,26837,597,science fiction
93276,7457,152,classics
93371,19052,1052,manga
93426,14552,1613,history
93436,11305,29,fantasy
93453,21689,144,fiction
93575,20939,337,mystery
93722,6750,1157,chick lit
93723,6750,779,chick lit
93724,33114,820,young adult
93726,33114,783,young adult
93728,33114,1287,young adult
93729,33114,1102,young adult
93731,33114,902,young adult
93768,11305,1922,fantasy
93788,11743,241,fiction
93793,30358,168,thriller
93794,30358,373,thriller
93795,30358,254,thriller
93796,30358,169,thriller
93797,11743,140,fiction
93799,30358,173,thriller
93801,30358,217,thriller
93802,30358,196,thriller
93808,20939,225,mystery
93947,11743,310,fiction
93981,24526,1251,psychology
94064,33114,280,young adult
94299,20939,170,mystery
94319,33114,350,young adult
94486,11743,317,fiction
94510,7778,629,comics
94578,23471,297,philosophy
94669,11743,122,fiction
94672,26138,94,romance
94798,26837,175,science fiction
94799,14552,652,history
94803,6953,331,childrens
94804,6953,167,childrens
94807,6953,137,childrens
94813,22983,357,romance
95144,6953,336,childrens
95186,11743,1030,fiction
95395,7778,707,comics
95406,11743,123,fiction
95420,21689,185,fiction
95431,7778,1622,comics
95558,26837,1778,science fiction
95602,7116,126,fiction
95607,7116,236,fiction
95608,7116,307,fiction
95617,7077,506,christian
95619,7116,270,fiction
95621,7116,576,fiction
95622,7116,388,fiction
95643,31155,357,travel
95658,33114,180,young adult
95659,33114,152,young adult
95660,33114,140,young adult
95661,25438,62,fiction
95693,7457,602,classics
95707,27095,70,self help
95708,27095,292,self help
95747,21689,294,fiction
95784,14552,110,history
95819,23831,1682,poetry
95887,21689,224,fiction
96081,11743,326,fiction
96082,11743,293,fiction
96123,14552,847,history
96259,23831,1865,poetry
96358,7778,3878,comics
96463,11305,838,fantasy
96472,26837,918,science fiction
96593,5951,79,business
96594,26837,511,science fiction
96642,26816,111,science
96647,21689,430,fiction
96702,11743,247,fiction
96884,24526,572,psychology
96977,11305,1495,fantasy
96980,11305,1291,fantasy
97084,11743,165,fiction
97390,7457,40,classics
97408,33114,180,young adult
97632,6750,258,chick lit
97782,11743,1037,fiction
97860,6953,311,childrens
97862,7077,127,christian
97875,11743,565,fiction
97898,20939,718,mystery
98048,14487,499,historical fiction
98233,5951,110,business
98250,11743,168,fiction
98405,26138,1019,romance
98413,19052,2045,manga
98427,11743,251,fiction
98573,6953,927,childrens
98685,4605,528,biography
98687,11743,314,fiction
98807,30358,247,thriller
98920,11743,349,fiction
99085,11305,1000,fantasy
99107,11743,1105,fiction
99110,7457,247,classics
99111,7457,428,classics
99208,11743,565,fiction
99218,26837,124,science fiction
99219,26837,605,science fiction
99245,26837,891,science fiction
99296,6953,184,childrens
99297,26138,311,romance
99298,11305,256,fantasy
99300,7457,1252,classics
99315,21689,526,fiction
99329,7457,1091,classics
99383,11305,1166,fantasy
99452,11305,1199,fantasy
99461,11305,950,fantasy
99561,33114,9825,young adult
99610,11743,206,fiction
99664,7457,932,classics
99713,23831,152,poetry
99894,11743,332,fiction
99944,25647,835,religion
99955,23471,268,philosophy
100247,31155,914,travel
100322,21689,212,fiction
100365,26837,1619,science fiction
100464,11305,1839,fantasy
100476,11305,769,fantasy
100915,11305,19280,fantasy
100924,26837,1035,science fiction
100933,26837,833,science fiction
101094,11743,291,fiction
101249,8150,426,cookbooks
101255,8150,284,cookbooks
101299,11743,2285,fiction
101869,26837,511,science fiction
101911,11743,312,fiction
102030,11743,314,fiction
102324,7778,873,comics
102327,26837,473,science fiction
102439,26837,615,science fiction
102458,7778,1019,comics
102459,7778,520,comics
102461,13561,389,graphic novels
102525,20939,1058,mystery
102733,14821,491,horror
102857,20939,602,mystery
102868,7457,4550,classics
102920,7778,946,comics
102953,13561,127,graphic novels
102954,13561,571,graphic novels
102955,7778,636,comics
102956,13561,617,graphic novels
102957,7778,681,comics
102958,13561,580,graphic novels
103035,14821,114,horror
103111,7778,655,comics
103159,7457,612,classics
103342,21773,117,nonfiction
103610,7077,291,christian
103815,33114,199,young adult
103902,4605,16,biography
103983,33114,419,young adult
104086,11305,246,fantasy
104088,11305,1484,fantasy
104089,11305,3631,fantasy
104101,11305,731,fantasy
104159,31617,288,fantasy
104160,11305,965,fantasy
104189,21689,603,fiction
104219,11743,97,fiction
104378,33114,1235,young adult
104379,33114,1073,young adult
104734,21689,602,fiction
104737,20939,485,mystery
104837,7457,1197,classics
105189,11743,57,fiction
105548,6960,148,childrens
105549,6953,547,childrens
105551,6953,790,childrens
105552,6953,106,childrens
105574,14527,1737,romance
105576,11743,452,fiction
105578,15468,50,fiction
105687,21689,177,fiction
105703,13561,1229,graphic novels
105744,14821,235,horror
105760,31254,514,crime
105920,7778,552,comics
105973,7778,852,comics
105986,11743,528,fiction
105992,21689,1823,fiction
105999,6953,305,childrens
106069,7778,1868,comics
106076,7778,525,comics
106085,33114,1188,young adult
106124,13561,448,graphic novels
106128,20939,708,mystery
106129,11305,539,fantasy
106131,11305,167,fantasy
106134,13561,1089,graphic novels
106264,7457,441,classics
106312,20939,78,mystery
106393,11743,159,fiction
106590,4605,521,biography
106646,11743,238,fiction
106648,11743,176,fiction
106835,5951,692,business
106859,13561,295,graphic novels
106882,21773,161,nonfiction
107007,13561,966,graphic novels
107017,7778,619,comics
107021,13561,338,graphic novels
107029,7778,138,comics
107032,13561,62,graphic novels
107172,7778,412,comics
107195,7203,83,christian
107291,11743,1104,fiction
107301,11743,701,fiction
107664,11305,558,fantasy
107670,11305,341,fantasy
107770,14527,1280,romance
107772,14527,827,romance
107773,26138,385,romance
107774,14527,888,romance
107776,14527,942,romance
107778,14527,922,romance
107779,14527,1444,romance
107781,14527,590,romance
107783,14527,768,romance
107789,26138,501,romance
107821,11743,501,fiction
107896,8055,88,contemporary
108077,14487,1123,historical fiction
108229,21689,1156,fiction
108385,26138,415,romance
108942,30358,536,thriller
109367,20939,609,mystery
109499,7077,89,christian
109509,30358,131,thriller
109510,11743,132,fiction
109515,5951,126,business
109520,19733,227,memoir
109901,20939,964,mystery
110090,11743,388,fiction
110331,14552,932,history
110384,14527,1879,romance
110385,14527,339,romance
110386,14527,1489,romance
110387,14527,1280,romance
110388,14527,1145,romance
110391,26138,2374,romance
110393,14527,1312,romance
110396,14527,1473,romance
110444,11743,253,fiction
110494,11305,3049,fantasy
110692,11305,1289,fantasy
110694,11305,2699,fantasy
110737,21689,1695,fiction
110763,21689,307,fiction
110871,7457,703,classics
110890,21689,281,fiction
111021,11305,269,fantasy
111023,11305,100,fantasy
111126,11743,242,fiction
111180,8055,128,contemporary
111218,14487,1568,historical fiction
111220,14552,800,history
111222,14552,842,history
111306,22983,575,romance
111332,11305,935,fantasy
111450,11305,4536,fantasy
112200,23831,1010,poetry
112204,7457,669,classics
112292,26837,845,science fiction
112322,11743,363,fiction
112517,26837,506,science fiction
112518,26837,639,science fiction
112520,26837,822,science fiction
112525,11743,767,fiction
112537,7457,183,classics
112675,33114,676,young adult
112693,33114,461,young adult
112750,11305,2713,fantasy
112751,26138,759,romance
112752,26138,853,romance
112754,26138,997,romance
112755,26138,927,romance
112756,14527,474,romance
112803,4605,572,biography
112872,11743,441,fiction
112874,11743,398,fiction
112879,11305,398,fantasy
113091,11743,444,fiction
113138,11743,284,fiction
113205,7457,375,classics
113304,11305,1690,fantasy
113310,11743,499,fiction
113429,11743,721,fiction
113435,11305,890,fantasy
113436,11305,18952,fantasy
113441,11743,409,fiction
113576,5951,136,business
113934,21773,70,nonfiction
113946,6953,1965,childrens
114128,26138,402,romance
114129,26138,588,romance
114132,26138,787,romance
114133,26138,652,romance
114141,26138,513,romance
114143,26138,494,romance
114144,26138,323,romance
114145,26138,1380,romance
114152,26138,703,romance
114159,26138,1288,romance
114162,14527,2090,romance
114166,14527,2446,romance
114170,14527,795,romance
114184,26207,182,suspense
114187,26138,973,romance
114188,26138,727,romance
114203,26138,653,romance
114206,26138,998,romance
114230,7457,678,classics
114308,6953,179,childrens
114345,7457,878,classics
114683,2938,827,art
114701,33114,161,young adult
114954,33114,1186,young adult
114955,11305,3697,fantasy
114982,20939,789,mystery
115076,11743,607,fiction
115130,11743,196,fiction
115476,11743,372,fiction
116012,26138,861,romance
116020,7457,132,classics
116053,11743,225,fiction
116054,11743,291,fiction
116114,11743,257,fiction
116236,11743,245,fiction
116257,11743,436,fiction
116295,11305,253,fantasy
116296,11305,1795,fantasy
116343,11305,1058,fantasy
116356,26837,551,science fiction
116445,26837,308,science fiction
116494,6953,160,childrens
116563,11305,1506,fantasy
116982,11305,1102,fantasy
117047,21689,791,fiction
117251,7457,729,classics
117833,11743,2983,fiction
117835,8150,331,cookbooks
118389,23831,669,poetry
118944,13561,2854,graphic novels
119073,11743,3437,fiction
119091,14821,689,horror
119239,23831,660,poetry
119247,6953,152,childrens
119322,11305,18539,fantasy
119324,11305,11166,fantasy
119382,11743,219,fiction
119389,11743,238,fiction
119760,21689,130,fiction
119829,14487,1271,historical fiction
119838,33114,208,young adult
120230,8150,615,cookbooks
120231,8150,477,cookbooks
120253,11305,233,fantasy
120461,11743,121,fiction
120840,6953,100,childrens
121127,11305,3075,fantasy
121410,21689,245,fiction
121581,26837,390,science fiction
121648,20939,1243,mystery
121715,21689,167,fiction
121732,4605,471,biography
121749,7457,2459,classics
121792,11743,83,fiction
121809,17755,127,fiction
121927,31617,685,fantasy
122125,6953,264,childrens
122211,11743,69,fiction
122212,11743,214,fiction
122574,31155,441,travel
122649,7457,341,classics
122756,14487,541,historical fiction
122781,21689,211,fiction
122967,6953,277,childrens
123063,11743,417,fiction
123106,33114,917,young adult
123170,11743,99,fiction
123543,11743,221,fiction
123598,20939,618,mystery
123632,24526,903,psychology
123845,23471,407,philosophy
123933,23471,321,philosophy
124272,7457,578,classics
124509,11743,779,fiction
124524,21689,59,fiction
124918,11743,258,fiction
125190,11743,257,fiction
125404,11305,878,fantasy
125423,6953,184,childrens
125502,8067,32,fiction
125507,6953,946,childrens
125540,14821,120,horror
125542,14821,330,horror
125553,6953,184,childrens
125564,6953,163,childrens
125662,14821,390,horror
125925,31617,879,fantasy
125926,31617,966,fantasy
125955,11305,400,fantasy
125956,11305,576,fantasy
125958,7116,179,fiction
125959,7116,207,fiction
125963,7116,326,fiction
126061,26816,778,science
126066,7077,146,christian
126151,21689,188,fiction
126185,11743,317,fiction
126232,14821,950,horror
126381,11743,925,fiction
126507,20939,531,mystery
126583,11743,271,fiction
126609,7457,868,classics
126807,11743,448,fiction
127249,11743,213,fiction
127451,33114,168,young adult
127455,11305,10265,fantasy
127459,11305,2111,fantasy
127515,14821,264,horror
127567,11305,917,fantasy
127584,11305,2335,fantasy
127586,11305,2238,fantasy
127712,30358,192,thriller
127823,11305,588,fantasy
127970,21689,317,fiction
128029,11743,6699,fiction
128048,14487,268,historical fiction
128066,21689,488,fiction
128092,33114,551,young adult
128711,11743,239,fiction
128752,20939,719,mystery
128754,20939,834,mystery
128755,20939,686,mystery
128756,20939,1000,mystery
128757,20939,704,mystery
128759,20939,783,mystery
128940,11743,272,fiction
129117,20939,594,mystery
129237,23471,133,philosophy
129327,14821,626,horror
129510,11305,1836,fantasy
129523,20939,610,mystery
129565,21689,149,fiction
129603,27095,415,self help
129616,14527,461,romance
129617,26138,666,romance
129618,14527,709,romance
129619,14527,1314,romance
129620,14527,823,romance
129621,14527,752,romance
129645,6750,199,chick lit
129650,8150,190,cookbooks
129798,14821,862,horror
129947,19733,174,memoir
129984,11305,268,fantasy
130119,21689,253,fiction
130260,20939,291,mystery
130440,14487,662,historical fiction
130580,7457,786,classics
130916,11743,137,fiction
131123,11743,983,fiction
131304,26816,580,science
131359,20939,2878,mystery
131830,27095,46,self help
132152,7077,93,christian
132314,7457,806,classics
132336,20939,1139,mystery
132391,7457,463,classics
132609,6953,118,childrens
132626,23471,84,philosophy
132688,8150,264,cookbooks
132778,20939,864,mystery
132900,21773,158,nonfiction
133017,7778,569,comics
133241,14527,759,romance
133266,11743,721,fiction
133394,11743,657,fiction
133430,14487,583,historical fiction
133445,11743,851,fiction
133486,14552,251,history
133488,11743,239,fiction
133518,21773,357,nonfiction
133526,6953,558,childrens
133664,11305,3010,fantasy
133729,21689,339,fiction
133765,13561,1151,graphic novels
133767,7116,296,fiction
133906,23831,968,poetry
133954,7457,744,classics
134353,21689,143,fiction
134360,2938,120,art
